timestamp,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,left_elbow,left_wrist_roll,left_wrist_pitch,left_wrist_yaw,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw,right_elbow,right_wrist_roll,right_wrist_pitch,right_wrist_yaw,left_shoulder_pitch_vel,left_shoulder_roll_vel,left_shoulder_yaw_vel,left_elbow_vel,left_wrist_roll_vel,left_wrist_pitch_vel,left_wrist_yaw_vel,right_shoulder_pitch_vel,right_shoulder_roll_vel,right_shoulder_yaw_vel,right_elbow_vel,right_wrist_roll_vel,right_wrist_pitch_vel,right_wrist_yaw_vel,left_thumb_rot, left_thumb_prox, left_thumb_dist, left_middle_prox, left_middle_dist, left_index_prox, left_index_dist,right_thumb_rot, right_thumb_prox, right_thumb_dist, right_middle_prox, right_middle_dist, right_index_prox, right_index_dist
34.100000,0.119567,0.022986,1.062030,1.255336,-1.506717,0.065769,0.583565,0.051388,0.075153,-1.203420,1.321297,1.086634,-0.233694,0.149149,-0.006136,-0.013806,-0.013806,-0.001534,0.000000,0.000000,-0.002945,-0.003068,-0.001534,0.000000,0.010738,-0.001534,-0.007854,-0.006872,-0.030350,0.669681,1.526246,-1.622561,-1.763259,-1.616490,-1.786301,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.102000,0.119579,0.022986,1.062078,1.255336,-1.506741,0.065769,0.583572,0.051412,0.075165,-1.203396,1.321297,1.086598,-0.233694,0.149157,0.006136,-0.021476,0.010738,-0.007670,-0.010738,-0.006872,0.007854,0.001534,0.000000,0.006136,0.021476,-0.018408,-0.001963,0.000982,-0.030350,0.669681,1.526246,-1.622561,-1.763259,-1.616490,-1.786301,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.104000,0.119591,0.022986,1.062090,1.255348,-1.506729,0.065769,0.583580,0.051448,0.075141,-1.203408,1.321285,1.086622,-0.233687,0.149157,-0.001534,-0.007670,0.004602,0.000000,-0.001534,-0.002945,-0.020617,0.009204,0.000000,0.000000,-0.009204,-0.007670,0.002945,-0.003927,-0.030350,0.669681,1.526246,-1.622561,-1.763259,-1.616490,-1.786301,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.106000,0.119615,0.022974,1.062066,1.255336,-1.506705,0.065777,0.583565,0.051436,0.075165,-1.203420,1.321309,1.086622,-0.233687,0.149157,-0.003068,-0.009204,-0.007670,-0.013806,-0.001534,0.001963,-0.002945,0.000000,0.004602,-0.006136,0.000000,0.001534,0.000982,-0.000982,-0.030350,0.669681,1.526246,-1.622561,-1.763259,-1.616490,-1.786301,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.108000,0.119627,0.022986,1.062066,1.255336,-1.506729,0.065769,0.583565,0.051412,0.075153,-1.203396,1.321297,1.086622,-0.233687,0.149149,0.006136,-0.003068,-0.001534,-0.003068,-0.003068,-0.004909,0.007854,-0.004602,-0.006136,0.007670,0.003068,-0.004602,0.002945,-0.008836,-0.030350,0.669681,1.526246,-1.622561,-1.763259,-1.616490,-1.786301,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.110000,0.119603,0.022974,1.062066,1.255348,-1.506717,0.065777,0.583572,0.051412,0.075153,-1.203360,1.321273,1.086622,-0.233694,0.149157,-0.003068,-0.004602,0.000000,0.000000,-0.009204,0.005890,0.014726,0.001534,0.004602,0.021476,-0.007670,0.000000,-0.007854,0.000000,-0.030350,0.669681,1.526246,-1.622561,-1.763259,-1.616490,-1.786301,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.112000,0.119603,0.022974,1.062066,1.255324,-1.506705,0.065792,0.583565,0.051436,0.075153,-1.203396,1.321321,1.086598,-0.233679,0.149157,-0.003068,0.000000,0.000000,-0.009204,-0.001534,0.009817,0.002945,0.001534,0.004602,0.003068,0.003068,-0.007670,0.013744,-0.003927,-0.030350,0.669681,1.526246,-1.622561,-1.763259,-1.616490,-1.786301,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.114000,0.119603,0.022974,1.062030,1.255348,-1.506693,0.065769,0.583557,0.051412,0.075129,-1.203420,1.321297,1.086622,-0.233687,0.149157,0.000000,-0.003068,0.003068,-0.006136,0.000000,-0.011781,-0.003927,0.001534,0.010738,-0.006136,-0.004602,0.000000,-0.001963,-0.001963,-0.030350,0.669681,1.526246,-1.622561,-1.763259,-1.616490,-1.786301,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.116000,0.119603,0.022986,1.062006,1.255348,-1.506705,0.065777,0.583565,0.051448,0.075153,-1.203384,1.321297,1.086622,-0.233687,0.149157,-0.001534,-0.012272,0.000000,-0.001534,0.001534,-0.000982,0.004909,0.016874,0.003068,0.001534,0.000000,-0.006136,0.000000,0.006872,-0.030350,0.669681,1.526246,-1.622561,-1.763259,-1.616490,-1.786301,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.118000,0.119639,0.022986,1.061994,1.255336,-1.506729,0.065785,0.583557,0.051436,0.075165,-1.203360,1.321297,1.086622,-0.233687,0.149149,0.004602,-0.007670,-0.004602,-0.004602,-0.012272,0.012763,0.007854,0.006136,0.004602,-0.003068,-0.009204,0.001534,0.000000,-0.005890,-0.030350,0.669681,1.526246,-1.622561,-1.763259,-1.616490,-1.786301,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.120000,0.119639,0.022974,1.062018,1.255336,-1.506705,0.065777,0.583565,0.051412,0.075153,-1.203384,1.321297,1.086598,-0.233687,0.149149,0.003068,-0.007670,0.009204,-0.010738,0.001534,0.002945,0.003927,-0.006136,-0.010738,-0.010738,-0.003068,0.001534,0.001963,-0.005890,-0.030350,0.669681,1.526246,-1.622561,-1.763259,-1.616490,-1.786301,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.122000,0.119579,0.022974,1.062030,1.255336,-1.506729,0.065769,0.583557,0.051412,0.075177,-1.203384,1.321309,1.086574,-0.233694,0.149157,-0.013806,-0.013806,0.016874,-0.012272,0.007670,-0.001963,-0.007854,0.000000,-0.004602,-0.012272,0.000000,0.000000,-0.006872,-0.007854,-0.030350,0.669681,1.526246,-1.622561,-1.763259,-1.616490,-1.786301,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.124000,0.119615,0.022998,1.062006,1.255324,-1.506753,0.065769,0.583549,0.051412,0.075177,-1.203360,1.321297,1.086574,-0.233687,0.149157,-0.004602,0.004602,0.010738,-0.013806,-0.006136,-0.006872,-0.012763,0.013806,-0.003068,0.000000,0.000000,0.000000,0.000000,0.002945,-0.030350,0.669681,1.526246,-1.622561,-1.763259,-1.616490,-1.786301,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.126000,0.119615,0.022974,1.061982,1.255360,-1.506753,0.065777,0.583549,0.051388,0.075177,-1.203360,1.321285,1.086586,-0.233694,0.149157,-0.001534,-0.012272,-0.007670,0.006136,0.003068,0.003927,-0.002945,-0.006136,0.004602,0.007670,0.007670,0.000000,0.000982,0.000982,-0.030350,0.669681,1.526246,-1.622561,-1.763259,-1.616490,-1.786301,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.128000,0.119603,0.022974,1.061994,1.255324,-1.506729,0.065762,0.583549,0.051400,0.075141,-1.203396,1.321285,1.086598,-0.233687,0.149157,-0.012272,-0.013806,0.006136,0.000000,0.000000,-0.015708,-0.001963,0.001534,-0.004602,0.007670,0.006136,-0.006136,0.002945,0.000982,-0.030350,0.669681,1.526246,-1.622561,-1.763259,-1.616490,-1.786301,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.130000,0.119627,0.022986,1.062030,1.255336,-1.506705,0.065769,0.583549,0.051412,0.075165,-1.203444,1.321285,1.086598,-0.233687,0.149157,0.001534,-0.004602,0.018408,-0.007670,-0.004602,-0.005890,-0.002945,0.006136,-0.003068,0.001534,0.003068,-0.003068,0.002945,0.000000,-0.030350,0.669681,1.526246,-1.622561,-1.763259,-1.616490,-1.786301,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.132000,0.119603,0.022974,1.061982,1.255324,-1.506705,0.065777,0.583549,0.051412,0.075189,-1.203420,1.321321,1.086598,-0.233687,0.149157,0.001534,-0.007670,-0.006136,-0.013806,0.000000,0.007854,-0.007854,0.003068,0.000000,0.004602,0.004602,-0.006136,-0.004909,0.000000,-0.030350,0.669681,1.526246,-1.622561,-1.763259,-1.616490,-1.786301,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.134000,0.119603,0.022974,1.061982,1.255348,-1.506729,0.065769,0.583557,0.051388,0.075177,-1.203420,1.321297,1.086598,-0.233687,0.149149,0.003068,-0.001534,0.004602,0.000000,-0.001534,-0.003927,0.006872,0.000000,-0.009204,0.006136,0.012272,0.000000,0.005890,-0.009817,-0.030350,0.669681,1.526246,-1.622561,-1.763259,-1.616490,-1.786301,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.136000,0.119603,0.022986,1.061982,1.255336,-1.506717,0.065769,0.583549,0.051412,0.075165,-1.203444,1.321297,1.086622,-0.233687,0.149157,0.000000,-0.006136,0.006136,-0.010738,0.000000,-0.002945,0.000000,0.006136,-0.009204,0.001534,0.007670,0.000000,0.000000,0.000982,-0.030350,0.669681,1.526246,-1.622561,-1.763259,-1.616490,-1.786301,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.138000,0.119639,0.022986,1.061970,1.255348,-1.506729,0.065777,0.583549,0.051412,0.075165,-1.203444,1.321297,1.086622,-0.233687,0.149157,0.012272,-0.001534,0.000000,-0.001534,-0.009204,0.002945,0.003927,0.004602,-0.013806,0.000000,0.007670,0.000000,0.002945,0.001963,-0.030350,0.669681,1.526246,-1.622561,-1.763259,-1.616490,-1.786301,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.140000,0.119603,0.022974,1.061970,1.255348,-1.506693,0.065769,0.583549,0.051412,0.075177,-1.203420,1.321297,1.086598,-0.233694,0.149157,-0.004602,-0.009204,0.000000,-0.009204,0.010738,-0.005890,0.005890,-0.001534,-0.007670,0.013806,0.006136,-0.009204,-0.006872,0.001963,-0.030351,0.669684,1.526246,-1.622567,-1.763255,-1.616487,-1.786302,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.142000,0.119603,0.022986,1.061958,1.255324,-1.506717,0.065769,0.583549,0.051388,0.075189,-1.203432,1.321297,1.086598,-0.233694,0.149157,-0.010738,-0.013806,0.001534,-0.010738,-0.007670,-0.004909,-0.001963,-0.016874,0.000000,0.000000,0.003068,-0.001534,-0.008836,0.012763,-0.030351,0.669684,1.526246,-1.622567,-1.763255,-1.616487,-1.786302,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.144000,0.119615,0.022974,1.061970,1.255336,-1.506693,0.065785,0.583549,0.051412,0.075165,-1.203420,1.321321,1.086598,-0.233687,0.149157,0.001534,-0.009204,0.000000,-0.001534,-0.009204,0.012763,0.008836,0.003068,-0.006136,0.000000,0.006136,-0.007670,0.002945,0.002945,-0.030351,0.669684,1.526246,-1.622567,-1.763255,-1.616487,-1.786302,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.146000,0.119603,0.022986,1.061982,1.255324,-1.506693,0.065769,0.583542,0.051412,0.075165,-1.203420,1.321297,1.086598,-0.233687,0.149157,-0.007670,-0.001534,0.003068,-0.004602,-0.001534,-0.003927,-0.000982,0.003068,-0.010738,0.007670,0.004602,0.003068,0.002945,0.000000,-0.030351,0.669684,1.526246,-1.622567,-1.763255,-1.616487,-1.786302,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.148000,0.119603,0.022974,1.061994,1.255336,-1.506693,0.065777,0.583542,0.051412,0.075153,-1.203420,1.321273,1.086598,-0.233679,0.149164,-0.001534,-0.012272,0.000000,-0.007670,0.006136,0.004909,0.007854,0.003068,0.000000,0.004602,-0.019942,-0.003068,0.000982,0.011781,-0.030351,0.669684,1.526246,-1.622567,-1.763255,-1.616487,-1.786302,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.150000,0.119627,0.022974,1.062006,1.255336,-1.506729,0.065769,0.583534,0.051376,0.075165,-1.203444,1.321321,1.086622,-0.233687,0.149157,0.006136,-0.006136,0.013806,-0.004602,0.004602,-0.004909,-0.004909,0.001534,-0.009204,-0.003068,0.003068,0.000000,0.000000,0.000982,-0.030351,0.669684,1.526246,-1.622567,-1.763255,-1.616487,-1.786302,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.152000,0.119603,0.022986,1.061994,1.255336,-1.506729,0.065777,0.583534,0.051364,0.075177,-1.203420,1.321297,1.086598,-0.233687,0.149157,-0.001534,-0.004602,0.001534,-0.006136,0.003068,0.015708,-0.004909,0.006136,-0.013806,0.006136,0.000000,-0.006136,0.007854,0.000000,-0.030351,0.669684,1.526246,-1.622567,-1.763255,-1.616487,-1.786302,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.154000,0.119591,0.022986,1.061958,1.255336,-1.506717,0.065777,0.583534,0.051352,0.075165,-1.203420,1.321321,1.086598,-0.233687,0.149157,-0.003068,0.000000,-0.007670,-0.007670,-0.012272,0.005890,-0.003927,0.000000,-0.024544,0.001534,0.009204,-0.012272,0.008836,-0.001963,-0.030351,0.669684,1.526246,-1.622567,-1.763255,-1.616487,-1.786302,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.156000,0.119603,0.022986,1.061982,1.255336,-1.506717,0.065777,0.583542,0.051352,0.075165,-1.203444,1.321297,1.086622,-0.233679,0.149157,-0.009204,-0.003068,0.009204,-0.013806,-0.019942,0.001963,0.007854,0.012272,-0.015340,-0.012272,-0.001534,0.001534,0.021598,0.000982,-0.030351,0.669684,1.526246,-1.622567,-1.763255,-1.616487,-1.786302,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.158000,0.119627,0.022986,1.061994,1.255336,-1.506681,0.065769,0.583542,0.051352,0.075177,-1.203396,1.321297,1.086622,-0.233694,0.149157,0.004602,0.004602,0.006136,-0.006136,-0.013806,-0.010799,0.006872,0.019942,-0.007670,0.000000,0.003068,0.000000,-0.005890,0.000000,-0.030351,0.669684,1.526246,-1.622567,-1.763255,-1.616487,-1.786302,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.160000,0.119603,0.022950,1.061994,1.255336,-1.506693,0.065777,0.583534,0.051328,0.075165,-1.203384,1.321285,1.086622,-0.233694,0.149157,0.001534,-0.003068,0.006136,-0.003068,-0.018408,0.000982,0.006872,0.001534,-0.027612,0.009204,0.000000,-0.007670,-0.006872,0.000982,-0.030351,0.669684,1.526246,-1.622567,-1.763255,-1.616487,-1.786302,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.162000,0.119567,0.022938,1.061994,1.255336,-1.506705,0.065769,0.583526,0.051328,0.075165,-1.203396,1.321297,1.086634,-0.233687,0.149164,-0.012272,-0.004602,0.006136,0.001534,-0.006136,-0.013744,-0.009817,0.000000,-0.030680,-0.004602,0.004602,0.000000,0.001963,0.009817,-0.030351,0.669684,1.526246,-1.622567,-1.763255,-1.616487,-1.786302,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.164000,0.119591,0.022950,1.061970,1.255348,-1.506693,0.065769,0.583534,0.051352,0.075177,-1.203396,1.321297,1.086622,-0.233694,0.149157,0.003068,-0.010738,0.006136,-0.004602,-0.004602,-0.008836,0.001963,0.013806,-0.015340,0.006136,0.009204,0.000000,0.000982,0.000000,-0.030351,0.669684,1.526246,-1.622567,-1.763255,-1.616487,-1.786302,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.166000,0.119603,0.022950,1.061970,1.255336,-1.506705,0.065769,0.583534,0.051412,0.075177,-1.203396,1.321297,1.086622,-0.233679,0.149157,0.007670,-0.003068,0.007670,-0.006136,-0.027612,-0.007854,0.004909,0.032214,-0.015340,0.001534,0.015340,-0.004602,0.010799,0.000000,-0.030351,0.669684,1.526246,-1.622567,-1.763255,-1.616487,-1.786302,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.168000,0.119579,0.022950,1.061958,1.255336,-1.506705,0.065777,0.583534,0.051412,0.075177,-1.203444,1.321297,1.086622,-0.233694,0.149149,0.003068,-0.007670,0.007670,-0.003068,0.000000,0.003927,0.005890,0.018408,-0.009204,-0.010738,0.009204,-0.004602,-0.026507,-0.006872,-0.030351,0.669684,1.526246,-1.622567,-1.763255,-1.616487,-1.786302,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.170000,0.119615,0.022950,1.061958,1.255324,-1.506741,0.065777,0.583534,0.051376,0.075165,-1.203396,1.321297,1.086610,-0.233687,0.149157,0.016874,-0.019942,0.009204,-0.009204,-0.006136,0.006872,0.008836,-0.007670,0.000000,0.000000,0.003068,-0.010738,0.000000,0.000982,-0.030351,0.669684,1.526246,-1.622567,-1.763255,-1.616487,-1.786302,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.172000,0.119591,0.022950,1.061958,1.255324,-1.506717,0.065777,0.583519,0.051388,0.075141,-1.203396,1.321297,1.086598,-0.233687,0.149157,-0.004602,-0.010738,0.001534,-0.013806,-0.009204,0.001963,-0.005890,0.015340,-0.016874,0.006136,-0.001534,-0.003068,0.001963,0.000982,-0.030351,0.669684,1.526246,-1.622567,-1.763255,-1.616487,-1.786302,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.174000,0.119603,0.022950,1.061970,1.255336,-1.506705,0.065769,0.583519,0.051400,0.075165,-1.203420,1.321297,1.086598,-0.233694,0.149157,-0.001534,-0.012272,0.007670,-0.007670,-0.006136,0.000000,-0.005890,0.023010,-0.004602,0.000000,0.000000,0.000000,-0.011781,0.001963,-0.030351,0.669684,1.526246,-1.622567,-1.763255,-1.616487,-1.786302,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.176000,0.119615,0.022950,1.061982,1.255324,-1.506693,0.065777,0.583519,0.051388,0.075189,-1.203396,1.321297,1.086598,-0.233687,0.149157,0.001534,-0.003068,0.009204,-0.004602,0.000000,0.010799,-0.005890,0.007670,-0.018408,0.000000,0.010738,0.003068,0.000982,0.000000,-0.030351,0.669684,1.526246,-1.622567,-1.763255,-1.616487,-1.786302,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.178000,0.119615,0.022950,1.061994,1.255336,-1.506693,0.065777,0.583519,0.051352,0.075189,-1.203384,1.321285,1.086598,-0.233679,0.149149,0.000000,-0.003068,0.016874,-0.009204,-0.010738,0.005890,-0.002945,-0.001534,-0.013806,0.001534,0.003068,0.000000,0.009817,-0.007854,-0.030351,0.669684,1.526246,-1.622567,-1.763255,-1.616487,-1.786302,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.180000,0.119615,0.022950,1.061970,1.255336,-1.506693,0.065777,0.583519,0.051364,0.075177,-1.203396,1.321297,1.086598,-0.233687,0.149157,-0.003068,-0.006136,0.009204,0.003068,0.003068,0.005890,-0.011781,0.003068,-0.015340,0.004602,0.013806,0.000000,0.001963,0.000000,-0.030351,0.669684,1.526246,-1.622567,-1.763255,-1.616487,-1.786302,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.182000,0.119627,0.022974,1.061982,1.255324,-1.506705,0.065777,0.583519,0.051376,0.075165,-1.203420,1.321297,1.086574,-0.233694,0.149157,0.006136,-0.003068,0.018408,-0.009204,-0.012272,0.011781,0.000000,0.013806,-0.021476,-0.013806,0.001534,-0.004602,-0.013744,0.000982,-0.030351,0.669684,1.526246,-1.622567,-1.763255,-1.616487,-1.786302,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.184000,0.119603,0.022950,1.061958,1.255336,-1.506705,0.065777,0.583519,0.051376,0.075177,-1.203408,1.321297,1.086598,-0.233687,0.149172,-0.007670,-0.007670,0.003068,-0.003068,-0.007670,0.006872,0.006872,0.004602,-0.010738,-0.015340,0.012272,0.006136,0.004909,0.020617,-0.030351,0.669684,1.526246,-1.622567,-1.763255,-1.616487,-1.786302,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.186000,0.119603,0.022950,1.061970,1.255324,-1.506705,0.065777,0.583511,0.051376,0.075177,-1.203324,1.321285,1.086574,-0.233687,0.149149,0.001534,-0.003068,-0.007670,-0.007670,0.013806,0.000000,0.000000,0.018408,-0.004602,0.016874,0.000000,-0.006136,0.002945,-0.009817,-0.030351,0.669684,1.526246,-1.622567,-1.763255,-1.616487,-1.786302,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.188000,0.119591,0.022974,1.062018,1.255324,-1.506729,0.065777,0.583496,0.051340,0.075165,-1.203324,1.321297,1.086598,-0.233694,0.149157,-0.003068,0.004602,0.006136,-0.001534,-0.012272,-0.000982,-0.013744,-0.001534,-0.018408,0.015340,0.000000,0.000000,-0.008836,0.000000,-0.030351,0.669684,1.526246,-1.622567,-1.763255,-1.616487,-1.786302,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.190000,0.119579,0.022950,1.062030,1.255336,-1.506681,0.065777,0.583503,0.051352,0.075189,-1.203408,1.321309,1.086574,-0.233702,0.149157,-0.012272,-0.006136,0.000000,-0.015340,0.001534,0.002945,-0.001963,0.004602,0.001534,-0.013806,-0.004602,-0.006136,-0.007854,0.009817,-0.030351,0.669684,1.526246,-1.622567,-1.763255,-1.616487,-1.786302,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.192000,0.119603,0.022950,1.062006,1.255336,-1.506705,0.065769,0.583503,0.051352,0.075165,-1.203420,1.321309,1.086574,-0.233679,0.149157,0.000000,-0.009204,-0.006136,-0.018408,0.000000,-0.011781,0.000000,0.000000,-0.003068,-0.006136,-0.003068,-0.004602,0.007854,0.001963,-0.030351,0.669684,1.526246,-1.622567,-1.763255,-1.616487,-1.786302,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.194000,0.119603,0.022950,1.062018,1.255336,-1.506717,0.065777,0.583496,0.051328,0.075153,-1.203360,1.321309,1.086586,-0.233687,0.149149,0.000000,-0.016874,-0.004602,-0.003068,-0.004602,-0.004909,-0.007854,-0.003068,-0.001534,0.015340,-0.003068,0.000000,0.000000,-0.010799,-0.030351,0.669684,1.526246,-1.622567,-1.763255,-1.616487,-1.786302,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.196000,0.119591,0.022950,1.062042,1.255336,-1.506705,0.065777,0.583488,0.051376,0.075165,-1.203384,1.321297,1.086598,-0.233687,0.149157,-0.010738,-0.004602,0.006136,-0.004602,-0.001534,0.003927,-0.001963,0.012272,0.003068,-0.012272,-0.001534,0.000000,0.006872,0.000000,-0.030351,0.669684,1.526246,-1.622567,-1.763255,-1.616487,-1.786302,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.198000,0.119591,0.022950,1.062006,1.255336,-1.506693,0.065777,0.583488,0.051352,0.075141,-1.203384,1.321297,1.086574,-0.233687,0.149157,-0.001534,-0.007670,0.000000,-0.003068,-0.007670,0.004909,-0.010799,0.010738,-0.016874,0.000000,0.000000,0.000000,0.001963,0.000982,-0.030351,0.669684,1.526246,-1.622567,-1.763255,-1.616487,-1.786302,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.200000,0.119579,0.022950,1.061994,1.255324,-1.506705,0.065777,0.583488,0.051328,0.075129,-1.203372,1.321297,1.086586,-0.233687,0.149157,-0.009204,-0.003068,-0.004602,-0.001534,0.003068,0.002945,-0.011781,0.001534,-0.013806,0.001534,0.001534,0.000000,0.000000,0.001963,-0.030351,0.669684,1.526246,-1.622567,-1.763255,-1.616487,-1.786302,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.202000,0.119603,0.022950,1.062018,1.255336,-1.506729,0.065777,0.583496,0.051328,0.075165,-1.203360,1.321297,1.086598,-0.233687,0.149149,0.009204,-0.006136,0.006136,0.000000,-0.021476,0.000982,-0.003927,0.000000,-0.001534,0.004602,-0.003068,-0.006136,-0.004909,-0.006872,-0.030351,0.669684,1.526246,-1.622567,-1.763255,-1.616487,-1.786302,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.204000,0.119591,0.022950,1.062054,1.255324,-1.506705,0.065777,0.583503,0.051328,0.075153,-1.203384,1.321297,1.086622,-0.233687,0.149157,0.003068,-0.006136,0.032214,0.000000,-0.016874,0.000982,0.010799,0.000000,0.000000,-0.009204,0.004602,0.000000,-0.002945,-0.008836,-0.030351,0.669684,1.526246,-1.622567,-1.763255,-1.616487,-1.786302,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.206000,0.119567,0.022974,1.062030,1.255312,-1.506705,0.065777,0.583496,0.051352,0.075153,-1.203360,1.321297,1.086622,-0.233687,0.149157,-0.001534,0.000000,0.010738,-0.007670,-0.016874,0.001963,0.000982,0.003068,0.000000,0.004602,-0.001534,0.006136,-0.003927,0.000982,-0.030351,0.669684,1.526246,-1.622567,-1.763255,-1.616487,-1.786302,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
34.208000,0.119591,0.022950,1.061994,1.255324,-1.506681,0.065769,0.583488,0.051364,0.075141,-1.203360,1.321297,1.086598,-0.233687,0.149157,0.007670,-0.009204,0.001534,0.000000,-0.012272,-0.006872,-0.005890,0.018408,-0.003068,0.006136,0.000000,-0.003068,-0.003927,0.000982,-0.030351,0.669684,1.526246,-1.622567,-1.763255,-1.616487,-1.786302,1.005022,-1.153501,0.211808,1.501642,1.686973,1.506818,1.724331
